url,width,height,mime
"https://assets-cdn.logoup.com/ADSReviewImages/review_20250309155943_6004.jpeg",4032,3024,image/jpeg
"https://assets-cdn.logoup.com/ADSReviewImages/review_20250309155955_4020.jpeg",4032,3024,image/jpeg
"https://assets-cdn.logoup.com/ADSReviewImages/review_20250309160007_9580.jpeg",4032,3024,image/jpeg
"https://assets-cdn.logoup.com/ADSReviewImages/review_20250609005453_2362.jpg",4032,3024,image/jpeg
"https://assets-cdn.logoup.com/Alldayshirts_ProductImages/39-165_BLACK-front.jpg",869,892,image/jpeg
"https://assets-cdn.logoup.com/Alldayshirts_ProductImages/39-165_BLACK-pod-1984.jpg",869,892,image/jpeg
"https://assets-cdn.logoup.com/Alldayshirts_ProductImages/12487_default_1110.jpg",869,892,image/jpeg
